Clave CT,Nombre CT,Clave Turno,Descripción Turno,Zona Escolar,Descripción Mpio.,Descripción Cat. Pob.,Longitud,Latitud,Docentes,Nivel,Modalidad
11KTV0064W,SECUNDARIA COMUNITARIA,1,Matutino,7,Guanajuato,R Rural,-101.289444,21.170556,1,SECUNDARIA,CONAFE
11KTV0183J,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.306358,21.647478,,SECUNDARIA,CONAFE
11KTV0159J,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.33772,21.72043,1,SECUNDARIA,CONAFE
11KTV0077Z,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.340833,21.243888,1,SECUNDARIA,CONAFE
11KTV0099L,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.351111,21.282222,3,SECUNDARIA,CONAFE
11KTV0096O,SECUNDARIA COMUNITARIA,1,Matutino,7,Silao de la Victoria,R Rural,-101.390555,20.848055,1,SECUNDARIA,CONAFE
11KTV0181L,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.422301,21.362575,,SECUNDARIA,CONAFE
11KTV0031E,SECUNDARIA COMUNITARIA,1,Matutino,1,Ocampo,R Rural,-101.43806,21.52111,0,SECUNDARIA,CONAFE
11KTV0182K,SECUNDARIA COMUNITARIA,1,Matutino,7,Irapuato,R Rural,-101.4389,20.638298,,SECUNDARIA,CONAFE
11KTV0061Z,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.441666,21.323611,2,SECUNDARIA,CONAFE
11KTV0001K,SECUNDARIA COMUNITARIA,1,Matutino,7,Irapuato,R Rural,-101.44417,20.69056,1,SECUNDARIA,CONAFE
11KTV0112P,SECUNDARIA COMUNITARIA,1,Matutino,7,Irapuato,R Rural,-101.453055,20.783611,1,SECUNDARIA,CONAFE
11KTV0142J,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.462814,21.274783,1,SECUNDARIA,CONAFE
11KTV0027S,SECUNDARIA COMUNITARIA,1,Matutino,7,Silao de la Victoria,R Rural,-101.47166,21.12917,1,SECUNDARIA,CONAFE
11KTV0197M,SECUNDARIA COMUNITARIA,2,Vespertino,1,Ocampo,R Rural,-101.47964,21.807908,,SECUNDARIA,CONAFE
11KTV0185H,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.488443,21.325217,,SECUNDARIA,CONAFE
11KTV0023W,SECUNDARIA COMUNITARIA,1,Matutino,1,Ocampo,R Rural,-101.51111,21.6025,1,SECUNDARIA,CONAFE
11KTV0158K,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.51191,21.32233,0,SECUNDARIA,CONAFE
11KTV0140L,SECUNDARIA COMUNITARIA,1,Matutino,8,León,R Rural,-101.53005,21.066041,1,SECUNDARIA,CONAFE
11KTV0166T,SECUNDARIA COMUNITARIA,1,Matutino,8,León,R Rural,-101.553409,21.231424,2,SECUNDARIA,CONAFE
11KTV0125T,SECUNDARIA COMUNITARIA,1,Matutino,9,Abasolo,R Rural,-101.582904,20.461373,1,SECUNDARIA,CONAFE
11KTV0003I,SECUNDARIA COMUNITARIA,1,Matutino,8,León,R Rural,-101.587249,21.24481,2,SECUNDARIA,CONAFE
11KTV0080N,SECUNDARIA COMUNITARIA,1,Matutino,9,Abasolo,R Rural,-101.6225,20.719444,0,SECUNDARIA,CONAFE
11KTV0187F,SECUNDARIA COMUNITARIA,1,Matutino,8,León,R Rural,-101.622603,21.266031,,SECUNDARIA,CONAFE
11KTV0121X,SECUNDARIA COMUNITARIA,1,Matutino,8,Manuel Doblado,R Rural,-101.722244,20.7527,1,SECUNDARIA,CONAFE
11KTV0086H,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.726666,20.531388,1,SECUNDARIA,CONAFE
11KTV0188E,SECUNDARIA COMUNITARIA,1,Matutino,7,Manuel Doblado,R Rural,-101.74344,20.76186,,SECUNDARIA,CONAFE
11KTV0132C,SECUNDARIA COMUNITARIA,1,Matutino,8,Manuel Doblado,R Rural,-101.765429,20.679731,1,SECUNDARIA,CONAFE
11KTV0084J,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.778333,20.404444,1,SECUNDARIA,CONAFE
11KTV0012Q,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.78194,20.5325,1,SECUNDARIA,CONAFE
11KTV0028R,SECUNDARIA COMUNITARIA,1,Matutino,8,San Francisco del Rincón,R Rural,-101.78889,20.91083,1,SECUNDARIA,CONAFE
11KTV0167S,SECUNDARIA COMUNITARIA,1,Matutino,8,Manuel Doblado,R Rural,-101.80728,20.60683,0,SECUNDARIA,CONAFE
11KTV0094Q,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.815,20.410833,2,SECUNDARIA,CONAFE
11KTV0057M,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.831944,20.446944,0,SECUNDARIA,CONAFE
11KTV0088F,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.8525,20.52,1,SECUNDARIA,CONAFE
11KTV0016M,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.85306,20.48722,1,SECUNDARIA,CONAFE
11KTV0053Q,SECUNDARIA COMUNITARIA,1,Matutino,8,Manuel Doblado,R Rural,-101.87222,20.59944,1,SECUNDARIA,CONAFE
11KTV0126S,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.894455,20.489,1,SECUNDARIA,CONAFE
11KTV0150S,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.89806,20.47806,1,SECUNDARIA,CONAFE
11KTV0116L,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.91,20.411111,2,SECUNDARIA,CONAFE
11KTV0196N,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-102.03975,20.45867,,SECUNDARIA,CONAFE
11KTV0019J,SECUNDARIA COMUNITARIA,1,Matutino,3,San Luis de la Paz,R Rural,-100.30556,21.56528,1,SECUNDARIA,CONAFE
11KTV0051S,SECUNDARIA COMUNITARIA,1,Matutino,6,Salamanca,R Rural,-101.11472,20.83389,1,SECUNDARIA,CONAFE
11KTV0054P,SECUNDARIA COMUNITARIA,1,Matutino,7,Guanajuato,R Rural,-101.138421,21.063499,1,SECUNDARIA,CONAFE
11KTV0034B,SECUNDARIA COMUNITARIA,1,Matutino,7,Irapuato,R Rural,-101.175,20.79694,,SECUNDARIA,CONAFE
11KTV0114N,SECUNDARIA COMUNITARIA,1,Matutino,6,Valle de Santiago,R Rural,-101.211666,20.3225,1,SECUNDARIA,CONAFE
11KTV0052R,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.26111,21.74528,1,SECUNDARIA,CONAFE
11KTV0100K,SECUNDARIA COMUINITARIA,1,Matutino,1,San Felipe,R Rural,-101.284722,21.655,0,SECUNDARIA,CONAFE
11KTV0007E,SECUNDARIA COMUNITARIA,1,Matutino,1,San Felipe,R Rural,-101.372993,21.153805,,SECUNDARIA,CONAFE
11KTV0039X,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.749253,20.548087,1,SECUNDARIA,CONAFE
11KTV0018K,SECUNDARIA COMUNITARIA,1,Matutino,9,Pénjamo,R Rural,-101.78861,20.56778,1,SECUNDARIA,CONAFE
11KTV0013P,SECUNDARIA COMUNITARIA,1,Matutino,8,Manuel Doblado,R Rural,-101.8458,20.58227,1,SECUNDARIA,CONAFE
11EBS0027E,INSTITUTO DE ALFABETIZACION Y EDUCACION BASICA PARA ADULTOS EN EL ESTADO DE GUANAJUATO,4,Discontinuo,,León,U Urbana,-101.616754,21.096023,,SECUNDARIA,EDUCACIÓN PARA ADULTOS
11DTV0006W,TELESECUNDARIA FEDERAL NUM. 6,1,Matutino,1,San Miguel de Allende,R Rural,-100.559086,21.085754,3,SECUNDARIA,Telesecundaria Federal
11DTV0007V,TELESECUNDARIA FEDERAL NUM. 7,1,Matutino,1,San Miguel de Allende,R Rural,-100.57299,20.92113,3,SECUNDARIA,Telesecundaria Federal
11DTV0004Y,TELESECUNDARIA FEDERAL NUM. 4,1,Matutino,1,Dolores Hidalgo Cuna de la Independencia Nacional,R Rural,-100.722777,21.285277,1,SECUNDARIA,Telesecundaria Federal
11DTV0005X,TELESECUNDARIA FEDERAL NUM. 5,1,Matutino,1,Dolores Hidalgo Cuna de la Independencia Nacional,R Rural,-100.784883,21.279942,1,SECUNDARIA,Telesecundaria Federal
11DTV0001A,TELESECUNDARIA FEDERAL NUM. 1,2,Vespertino,1,Celaya,U Urbana,-100.787249,20.547903,9,SECUNDARIA,Telesecundaria Federal
11DTV0036Q,CONSTITUCION DE LOS ESTADOS UNIDOS MEXICANOS,1,Matutino,1,Dolores Hidalgo Cuna de la Independencia Nacional,R Rural,-100.78889,21.25444,0,SECUNDARIA,Telesecundaria Federal
11DTV0003Z,TELESECUNDARIA FEDERAL NUM. 3,2,Vespertino,1,Celaya,U Urbana,-100.797652,20.503836,9,SECUNDARIA,Telesecundaria Federal
11DTV0042A,ESCUELA DE EDUCACION SECUNDARIA,2,Vespertino,1,Celaya,U Urbana,-100.79828,20.442191,2,SECUNDARIA,Telesecundaria Federal
11DTV0002Z,TELESECUNDARIA FEDERAL NUM. 2,2,Vespertino,1,Celaya,U Urbana,-100.806632,20.546788,2,SECUNDARIA,Telesecundaria Federal
11DTV0037P,CONSTITUCION MEXICANA DE 1917,1,Matutino,1,Dolores Hidalgo Cuna de la Independencia Nacional,R Rural,-100.913888,21.019166,1,SECUNDARIA,Telesecundaria Federal
11DTV0033T,CARTA MAGNA DE 1917,1,Matutino,1,Dolores Hidalgo Cuna de la Independencia Nacional,R Rural,-100.966254,21.135448,0,SECUNDARIA,Telesecundaria Federal
11DTV0035R,CONSTITUYENTES DE GUANAJUATO,1,Matutino,1,San Miguel de Allende,R Rural,-101.001735,20.898811,0,SECUNDARIA,Telesecundaria Federal
11DTV0016C,TELESECUNDARIA FEDERAL NUM. 16,2,Vespertino,1,Salamanca,U Urbana,-101.12725,20.59181,6,SECUNDARIA,Telesecundaria Federal
11DTV0043Z,ESCUELA DE EDUCACION SECUNDARIA,1,Matutino,1,San Felipe,R Rural,-101.135,21.481388,0,SECUNDARIA,Telesecundaria Federal
11DTV0038O,CONSTITUCION DE LOS ESTADOS UNIDOS MEXICANOS,1,Matutino,1,San Felipe,R Rural,-101.154722,21.429722,0,SECUNDARIA,Telesecundaria Federal
11DTV0027I,TELESECUNDARIA FEDERAL NUM. 27,1,Matutino,1,Valle de Santiago,R Rural,-101.227773,20.282233,1,SECUNDARIA,Telesecundaria Federal
11DTV0041B,GILBERTO BOSQUES,2,Vespertino,1,Irapuato,U Urbana,-101.327668,20.682567,6,SECUNDARIA,Telesecundaria Federal
11DTV0039N,ESCUELA DE EDUCACION SECUNDARIA,1,Matutino,1,Irapuato,R Rural,-101.334002,20.792871,6,SECUNDARIA,Telesecundaria Federal
11DTV0034S,TELESECUNDARIA FEDERAL NUM. 34,1,Matutino,1,Silao de la Victoria,R Rural,-101.36819,20.85119,3,SECUNDARIA,Telesecundaria Federal
11DTV0009T,TELESECUNDARIA FEDERAL NUM. 9,1,Matutino,1,Irapuato,R Rural,-101.42511,20.60511,2,SECUNDARIA,Telesecundaria Federal
11DTV0011H,TELESECUNDARIA FEDERAL NUM. 11,2,Vespertino,1,Silao de la Victoria,U Urbana,-101.44991,20.97448,2,SECUNDARIA,Telesecundaria Federal
11DTV0032U,TELESECUNDARIA FEDERAL NUM. 32,1,Matutino,1,León,R Rural,-101.503889,21.021667,2,SECUNDARIA,Telesecundaria Federal
11DTV0026J,TELESECUNDARIA FEDERAL NUM. 26,2,Vespertino,1,León,U Urbana,-101.518,21.08295,3,SECUNDARIA,Telesecundaria Federal
11DTV0040C,ESCUELA DE EDUCACION SECUNDARIA,1,Matutino,1,Romita,U Urbana,-101.530178,20.903455,3,SECUNDARIA,Telesecundaria Federal
11DTV0017B,TELESECUNDARIA FEDERAL NUM. 17,2,Vespertino,1,León,U Urbana,-101.63029,21.10972,3,SECUNDARIA,Telesecundaria Federal
11DTV0025K,TELESECUNDARIA FEDERAL NUM. 25,2,Vespertino,1,León,U Urbana,-101.6425,21.17118,9,SECUNDARIA,Telesecundaria Federal
11DTV0020P,TELESECUNDARIA FEDERAL NUM. 20,2,Vespertino,1,León,U Urbana,-101.64433,21.14733,6,SECUNDARIA,Telesecundaria Federal
11DTV0024L,TELESECUNDARIA FEDERAL NUM. 24,2,Vespertino,1,León,U Urbana,-101.64812,21.13253,2,SECUNDARIA,Telesecundaria Federal
11DTV0019Z,TELESECUNDARIA FEDERAL NUM. 19,2,Vespertino,1,León,U Urbana,-101.67417,21.17603,0,SECUNDARIA,Telesecundaria Federal
11DTV0012G,TELESECUNDARIA FEDERAL NUM. 12,2,Vespertino,1,León,U Urbana,-101.69775,21.14015,6,SECUNDARIA,Telesecundaria Federal
11DTV0022N,TELESECUNDARIA FEDERAL NUM. 22,2,Vespertino,1,León,U Urbana,-101.70788,21.10432,2,SECUNDARIA,Telesecundaria Federal
11DTV0023M,TELESECUNDARIA FEDERAL NUM. 23,2,Vespertino,1,León,U Urbana,-101.749883,21.095689,6,SECUNDARIA,Telesecundaria Federal
11DTV0030W,TELESECUNDARIA FEDERAL NUM. 30,1,Matutino,1,Pénjamo,R Rural,-101.820603,20.465025,0,SECUNDARIA,Telesecundaria Federal
11DTV0029G,TELESECUNDARIA FEDERAL NUM. 29,1,Matutino,1,Pénjamo,R Rural,-101.872102,20.334966,2,SECUNDARIA,Telesecundaria Federal
11DTV0028H,TELESECUNDARIA FEDERAL NUM. 28,1,Matutino,1,Pénjamo,R Rural,-101.915901,20.443143,2,SECUNDARIA,Telesecundaria Federal
11DTV0010I,CENTENARIO DE LA CONSTITUCION DE 1917,1,Matutino,1,Pénjamo,R Rural,-101.959166,20.413888,6,SECUNDARIA,Telesecundaria Federal
11DZS0001H,"CENTRO DE EDUCACION MIGRANTE SECUNDARIA, EL RAMILLETE",1,Matutino,888,Dolores Hidalgo Cuna de la Independencia Nacional,R Rural,-100.863272,21.278318,1,SECUNDARIA,Centro de Educación Migrante
11DBT0008G,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 60,4,Discontinuo,888,Dolores Hidalgo Cuna de la Independencia Nacional,U Urbana,-100.931026,21.160483,6,CAPACITACION P/ EL TRABAJO,CECATI
11DBT0003L,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 113,4,Discontinuo,888,Salamanca,U Urbana,-101.20203,20.54911,12,CAPACITACION P/ EL TRABAJO,CECATI
11DBT0002M,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 104,4,Discontinuo,888,San Felipe,U Urbana,-101.22847,21.49175,5,CAPACITACION P/ EL TRABAJO,CECATI
11DBT0016P,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 80,4,Discontinuo,888,Irapuato,U Urbana,-101.37081,20.664497,5,CAPACITACION P/ EL TRABAJO,CECATI
11DBT0017O,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 146,4,Discontinuo,888,León,U Urbana,-101.663021,21.140054,16,CAPACITACION P/ EL TRABAJO,CECATI
11DBT0005J,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 5,4,Discontinuo,888,León,U Urbana,-101.6918,21.13669,19,CAPACITACION P/ EL TRABAJO,CECATI
11DBT0001N,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 89,4,Discontinuo,888,Celaya,U Urbana,-100.815083,20.550971,12,CAPACITACION P/ EL TRABAJO,CECATI
11XBT0001A,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 89,4,Discontinuo,888,Celaya,U Urbana,-100.815083,20.550971,12,CAPACITACION P/ EL TRABAJO,CECATI
11XBT0005X,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 60,4,Discontinuo,888,Dolores Hidalgo Cuna de la Independencia Nacional,U Urbana,-100.931026,21.160483,6,CAPACITACION P/ EL TRABAJO,CECATI
11XBT0003Z,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 113,4,Discontinuo,888,Salamanca,U Urbana,-101.20203,20.54911,12,CAPACITACION P/ EL TRABAJO,CECATI
11XBT0002Z,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 104,4,Discontinuo,888,San Felipe,U Urbana,-101.22847,21.49175,5,CAPACITACION P/ EL TRABAJO,CECATI
11XBT0006W,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 80,4,Discontinuo,888,Irapuato,U Urbana,-101.37081,20.664497,5,CAPACITACION P/ EL TRABAJO,CECATI
11XBT0007V,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 146,4,Discontinuo,888,León,U Urbana,-101.663021,21.140054,16,CAPACITACION P/ EL TRABAJO,CECATI
11XBT0004Y,CENTRO DE CAPACITACION PARA EL TRABAJO INDUSTRIAL NUM. 5,4,Discontinuo,888,León,U Urbana,-101.6918,21.13669,19,CAPACITACION P/ EL TRABAJO,CECATI
11PBT0088N,ACADEMIA GROPPE,1,Matutino,,Celaya,U Urbana,-100.815602,20.520664,6,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0084R,CENTRO DE INICIACION Y FORMACION PROFESIONAL PARA LA DANZA,4,Discontinuo,,Guanajuato,U Urbana,-101.248431,21.015544,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0138E,ACADEMIA DE BELLEZA ALHONDIGA DE GRANADITAS,1,Matutino,888,Guanajuato,U Urbana,-101.258099,21.019212,2,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0138E,ACADEMIA DE BELLEZA ALHONDIGA DE GRANADITAS,2,Vespertino,888,Guanajuato,U Urbana,-101.258099,21.019212,2,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0090B,CENTRO UNIVERSITARIO DE VINCULACION CON EL ENTORNO,1,Matutino,888,Silao de la Victoria,U Urbana,-101.421199,20.94992,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0139D,INSTITUTO TECNICO DE ESTETICA Y COSMETOLOGIA,1,Matutino,888,León,U Urbana,-101.6934,21.155,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0106M,ISIS CENTRO FORMADOR EN COMPUTACION,2,Vespertino,,Manuel Doblado,U Urbana,-101.953327,20.728558,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0106M,ISIS CENTRO FORMADOR EN COMPUTACION,3,Nocturno,,Manuel Doblado,U Urbana,-101.953327,20.728558,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0111Y,DON QUIJOTE GUANAJUATO,4,Discontinuo,888,Guanajuato,U Urbana,-101.246007,21.012278,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0174J,INSTITUTO MANCHESTER DE SAN JOSE,1,Matutino,888,San José Iturbide,U Urbana,-100.38531,21.00314,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0175I,INSTITUTO MANCHESTER,1,Matutino,,San Luis de la Paz,U Urbana,-100.516024,21.297421,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0027Z,"CENTRO ESCOLAR NEWTON, PLANTEL APASEO EL ALTO GUANAJUATO",1,Matutino,,Apaseo el Alto,U Urbana,-100.61753,20.449851,5,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0027Z,"CENTRO ESCOLAR NEWTON, PLANTEL APASEO EL ALTO GUANAJUATO",2,Vespertino,,Apaseo el Alto,U Urbana,-100.61753,20.449851,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0044Q,COLEGIO DE COMPUTACION Y PROGRAMACION DE ACAMBARO,1,Matutino,,Acámbaro,U Urbana,-100.715219,20.037074,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0044Q,COLEGIO DE COMPUTACION Y PROGRAMACION DE ACAMBARO,2,Vespertino,,Acámbaro,U Urbana,-100.715219,20.037074,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0171M,COLEGIO DE ARTE Y MODA,1,Matutino,,Acámbaro,U Urbana,-100.719507,20.036957,4,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0135H,INSTITUTO DE CAPACITACION EMPRESARIAL,1,Matutino,,San Miguel de Allende,U Urbana,-100.724531,20.903806,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0147M,INSTITUTO DE FORMACION Y ACTUALIZACION CMQ,1,Matutino,888,Celaya,U Urbana,-100.803904,20.51985,4,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0167Z,CENTRO DE ESTUDIOS INTEGRALES,1,Matutino,888,Celaya,U Urbana,-100.81045,20.52207,2,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0177G,EDUBELLA PLANTEL CELAYA,1,Matutino,,Celaya,U Urbana,-100.812702,20.517811,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0126Z,CENTRO NACIONAL DE COMPUTACION DE MEXICO,1,Matutino,888,Celaya,U Urbana,-100.813299,20.52229,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0126Z,CENTRO NACIONAL DE COMPUTACION DE MEXICO,2,Vespertino,888,Celaya,U Urbana,-100.813299,20.52229,2,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0099T,CENTRO DE CAPACITACION AVANZADA,1,Matutino,888,Celaya,U Urbana,-100.813868,20.523463,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0176H,ESCUELA DE ARTE Y MODA DEL BAJIO,1,Matutino,,Celaya,U Urbana,-100.813919,20.52481,3,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0184Q,ANGEL CARE ESCUELA DERMOCOSMETICA,1,Matutino,888,Celaya,U Urbana,-100.814369,20.512673,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0127Z,ESCUELA DE PROTESIS DENTAL JAMER,1,Matutino,888,Celaya,U Urbana,-100.818494,20.520844,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0127Z,ESCUELA DE PROTESIS DENTAL JAMER,2,Vespertino,888,Celaya,U Urbana,-100.818494,20.520844,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0127Z,ESCUELA DE PROTESIS DENTAL JAMER,3,Nocturno,888,Celaya,U Urbana,-100.818494,20.520844,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0006N,INSTITUTO DE GASTRONOMIA ISIMA PLANTEL CELAYA,1,Matutino,,Celaya,U Urbana,-100.823619,20.51324,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0006N,INSTITUTO DE GASTRONOMIA ISIMA PLANTEL CELAYA,2,Vespertino,,Celaya,U Urbana,-100.823619,20.51324,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0132K,INSTITUTO CULINARIO POMMES,1,Matutino,888,Celaya,U Urbana,-100.82812,20.539055,2,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0110Z,ESCUELA DE CAPACITACION AVANZADA DE CELAYA,2,Vespertino,,Celaya,U Urbana,-100.837299,20.519127,7,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0110Z,ESCUELA DE CAPACITACION AVANZADA DE CELAYA,1,Matutino,,Celaya,U Urbana,-100.837299,20.519127,8,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0116T,ACADEMIA DE BELLEZA ILSE,1,Matutino,888,Salvatierra,U Urbana,-100.87134,20.21514,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0116T,ACADEMIA DE BELLEZA ILSE,2,Vespertino,888,Salvatierra,U Urbana,-100.87134,20.21514,1,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0168Z,INSTITUTO GASTRONOMICO RAGU,1,Matutino,888,Salvatierra,U Urbana,-100.87969,20.20991,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0123C,INSTITUTO FORMATIVO GOODMAN MOROLEON,2,Vespertino,888,Uriangato,U Urbana,-101.17972,20.13889,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0178F,INSTITUTO DE GASTRONOMIA INTERNACIONAL Y ESTILISMO PROFESIONAL ISEBP,2,Vespertino,888,Valle de Santiago,U Urbana,-101.182277,20.389934,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0178F,INSTITUTO DE GASTRONOMIA INTERNACIONAL Y ESTILISMO PROFESIONAL ISEBP,1,Matutino,888,Valle de Santiago,U Urbana,-101.182277,20.389934,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0041T,EASY ENGLISH VALLE DE SANTIAGO,1,Matutino,,Valle de Santiago,U Urbana,-101.183476,20.393293,2,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0041T,EASY ENGLISH VALLE DE SANTIAGO,2,Vespertino,,Valle de Santiago,U Urbana,-101.183476,20.393293,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0142R,INSTITUTO DE ESPECIALIDADES DE MOROLEON,1,Matutino,,Moroleón,U Urbana,-101.183899,20.126131,4,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0142R,INSTITUTO DE ESPECIALIDADES DE MOROLEON,2,Vespertino,,Moroleón,U Urbana,-101.183899,20.126131,4,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0095X,INSTITUTO COMERCIAL DE COMPUTACION LA CORREGIDORA,2,Vespertino,888,Salamanca,U Urbana,-101.19902,20.570051,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0095X,INSTITUTO COMERCIAL DE COMPUTACION LA CORREGIDORA,1,Matutino,888,Salamanca,U Urbana,-101.19902,20.570051,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0170N,GRUPO EDUCATIVO CNCM,1,Matutino,888,Salamanca,U Urbana,-101.1993,20.56864,15,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0153X,INSTITUTO DE DISEÑO DE MODAS SALAMANCA,1,Matutino,,Salamanca,U Urbana,-101.200818,20.570726,3,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0140T,CENTRO DE ESTUDIOS DE GASTRONOMIA DEL BAJIO SALAMANCA,1,Matutino,,Salamanca,U Urbana,-101.202139,20.571409,2,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0156U,HARMON HALL GUANAJUATO,2,Vespertino,888,Guanajuato,U Urbana,-101.258623,21.03196,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0156U,HARMON HALL GUANAJUATO,1,Matutino,888,Guanajuato,U Urbana,-101.258623,21.03196,0,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0163D,ESCUELA DE SUPERACION INTEGRAL AVANZADA,1,Matutino,888,Guanajuato,U Urbana,-101.284244,20.977114,2,CAPACITACION P/ EL TRABAJO,Particular Incorporados
11PBT0163D,ESCUELA DE SUPERACION INTEGRAL AVANZADA,2,Vespertino,888,Guanajuato,U Urbana,-101.284244,20.977114,2,CAPACITACION P/ EL TRABAJO,Particular Incorporados
